State,County_Name,latitude,longitude
IOWA,Cerro Gordo County,43.0742443,-93.2548746
IOWA,Cherokee County,42.7247968,-95.6249803
IOWA,Chickasaw County,43.05994,-92.316679
IOWA,Clarke County,41.0152092,-93.7842976
IOWA,Clay County,43.0809373,-95.1407762
IOWA,Clayton County,42.8547706,-91.3667151
IOWA,Clinton County,41.9054695,-90.5599971
IOWA,Crawford County,42.020579,-95.3811884
IOWA,Davis County,40.7474784,-92.3965311
IOWA,Delaware County,42.4663805,-91.3621282
IOWA,Des Moines County,40.9195431,-91.1971044
IOWA,Emmet County,43.3707528,-94.6749933
IOWA,Fayette County,42.8420766,-91.850265
IOWA,Floyd County,43.0587894,-92.7830539
IOWA,Franklin County,42.7285907,-93.2513168
IOWA,Fremont County,40.7345943,-95.5924782
IOWA,Greene County,42.0182893,-94.4005864
IOWA,Hamilton County,42.382945,-93.7083849
IOWA,Hancock County,43.0847702,-93.7363674
IOWA,Hardin County,42.3840463,-93.2293918
IOWA,Henry County,40.9778301,-91.5511282
IOWA,Humboldt County,42.7756032,-94.1956133
IOWA,Ida County,42.3788371,-95.4949407
IOWA,Iowa County,41.683983,-92.0612268
IOWA,Jackson County,42.1420382,-90.5480067
IOWA,Jefferson County,41.0131342,-91.9718642
IOWA,Keokuk County,41.3154792,-92.1867128
IOWA,Kossuth County,43.1825351,-94.209098
IOWA,Lee County,40.6524894,-91.507313
IOWA,Louisa County,41.206668,-91.2683976
IOWA,Lucas County,41.0147422,-93.3427643
IOWA,Lyon County,43.3747071,-96.2081917
IOWA,Mahaska County,41.314939,-92.6489935
IOWA,Marion County,41.3144108,-93.1010141
IOWA,Mitchell County,43.342033,-92.7840209
IOWA,Monona County,42.0218737,-95.9356631
IOWA,Muscatine County,41.4776121,-91.1210053
IOWA,O'Brien County,43.0755779,-95.6277063
IOWA,Osceola County,43.3684613,-95.6299944
IOWA,Page County,40.736337,-95.1602396
IOWA,Palo Alto County,43.0762829,-94.6625047
IOWA,Plymouth County,42.7369124,-96.2213607
IOWA,Pocahontas County,42.7262681,-94.6477383
IOWA,Poweshiek County,41.6816512,-92.5435034
IOWA,Sac County,42.3797854,-95.0825306
IOWA,Shelby County,41.668243,-95.3163623
IOWA,Sioux County,43.0574079,-96.1602368
IOWA,Tama County,42.0568108,-92.5433918
IOWA,Taylor County,40.738254,-94.6847413
IOWA,Union County,41.015699,-94.2472694
IOWA,Van Buren County,40.749202,-91.9689529
IOWA,Wapello County,41.0137597,-92.4140217
IOWA,Wayne County,40.7436612,-93.343458
IOWA,Webster County,42.4326072,-94.184316
IOWA,Winneshiek County,43.2677179,-91.8563139
IOWA,Worth County,43.3696764,-93.2658698
IOWA,Wright County,42.7404452,-93.7325849
KANSAS,Butler County,37.77924,-96.8456342
KANSAS,Cherokee County,37.1718068,-94.8482069
KANSAS,Douglas County,38.8838392,-95.2874559
KANSAS,Geary County,38.9885445,-96.7619968
KANSAS,Harvey County,38.0352315,-97.4486267
KANSAS,Jackson County,39.4030917,-95.8159647
KANSAS,Jefferson County,39.2405893,-95.391413
KANSAS,Johnson County,38.8837933,-94.8389141
KANSAS,Leavenworth County,39.2147095,-95.0620347
KANSAS,Linn County,38.1965927,-94.8578272
KANSAS,Miami County,38.5620514,-94.8557402
KANSAS,Osage County,38.65235,-95.7289979
KANSAS,Pottawatomie County,39.3928203,-96.3414279
KANSAS,Riley County Police Department County,39.1704776,-96.6024436
KANSAS,Sedgwick County,37.6448148,-97.4641388
KANSAS,Shawnee County,39.0273676,-95.7627535
KANSAS,Sumner County,37.2435967,-97.4792142
KANSAS,Wabaunsee County,38.9468399,-96.1991241
KANSAS,Wyandotte County,39.1090458,-94.767624
KANSAS,Allen County,37.8882168,-95.3170208
KANSAS,Anderson County,38.198077,-95.3067461
KANSAS,Atchison County,39.545816,-95.3326052
KANSAS,Barber County,37.2113342,-98.7033263
KANSAS,Barton County,38.4683432,-98.776234
KANSAS,Bourbon County,37.8485797,-94.8679591
KANSAS,Brown County,39.824223,-95.5819952
KANSAS,Chase County,38.2928083,-96.6152916
KANSAS,Cheyenne County,39.7955799,-101.7575491
KANSAS,Clark County,37.2045719,-99.8133765
KANSAS,Clay County,39.3615169,-97.1718432
KANSAS,Coffey County,38.235413,-95.7498925
KANSAS,Cowley County,37.2413155,-96.8675685
KANSAS,Crawford County,37.503889,-94.8652466
KANSAS,Dickinson County,38.8790615,-97.1893341
KANSAS,Edwards County,37.8684743,-99.3245584
KANSAS,Ellis County,38.915304,-99.3172531
KANSAS,Ellsworth County,38.6942009,-98.2149289
KANSAS,Finney County,38.0452481,-100.8199963
KANSAS,Ford County,37.7072469,-99.8943146
KANSAS,Franklin County,38.5720008,-95.3184483
KANSAS,Gove County,38.9030073,-100.5073968
KANSAS,Gray County,37.7221896,-100.4373907
KANSAS,Greeley County,38.4570355,-101.8185007
KANSAS,Greenwood County,37.8709542,-96.2471338
KANSAS,Hamilton County,38.0058948,-101.8141159
KANSAS,Harper County,37.1922068,-98.0835849
KANSAS,Haskell County,37.5611249,-100.8840421
KANSAS,Kearny County,37.9960049,-101.3523356
KANSAS,Kiowa County,37.5529578,-99.296556
KANSAS,Labette County,37.1899712,-95.3103729
KANSAS,Marion County,38.3734544,-97.1305937
KANSAS,Marshall County,39.7865054,-96.5255661
KANSAS,Montgomery County,37.1983948,-95.7628341
KANSAS,Morris County,38.6908906,-96.6707526
KANSAS,Nemaha County,39.7880532,-96.0157844
KANSAS,Neosho County,37.5566345,-95.33166
KANSAS,Norton County,39.7944702,-99.9100033
KANSAS,Pawnee County,38.1858758,-99.240825
KANSAS,Reno County,37.930344,-98.1055753
KANSAS,Rice County,38.3266261,-98.2007179
KANSAS,Rooks County,39.3494127,-99.3216587
KANSAS,Rush County,38.5047752,-99.309214
KANSAS,Russell County,38.8970508,-98.7980433
KANSAS,Saline County,38.7704462,-97.6669832
KANSAS,Scott County,38.4584915,-100.9336244
KANSAS,Sheridan County,39.3530598,-100.457645
KANSAS,Thomas County,39.3529613,-101.0810229
KANSAS,Washington County,39.7887478,-97.0917391
KANSAS,Wilson County,37.5692118,-95.7452639
KANSAS,Woodson County,37.8811369,-95.7517113
KENTUCKY,Allen County,36.7528961,-86.1924103
KENTUCKY,Ballard County,37.0231521,-88.9888619
KENTUCKY,Boone County,38.9589235,-84.7160121
KENTUCKY,Bourbon County,38.1944867,-84.2046611
KENTUCKY,Boyd County,38.3608934,-82.6945926
KENTUCKY,Bracken County,38.686946,-84.0751461
KENTUCKY,Bullitt County,37.9749498,-85.6742394
KENTUCKY,Butler County,37.240158,-86.673921
KENTUCKY,Campbell County,38.9339799,-84.3715286
KENTUCKY,Campbell County Police Department County,38.9498081,-84.3925178
KENTUCKY,Carlisle County,36.8432751,-88.9636817
KENTUCKY,Carter County,38.3199171,-83.0039034
KENTUCKY,Christian County,36.8778665,-87.5014545
KENTUCKY,Clark County,37.9713791,-84.1550145
KENTUCKY,Daviess County,37.6877924,-87.0818357
KENTUCKY,Edmonson County,37.1999181,-86.2206738
KENTUCKY,Fayette County,38.0280648,-84.4722444
KENTUCKY,Gallatin County,38.7531444,-84.8435828
KENTUCKY,Grant County,38.6472221,-84.6162564
KENTUCKY,Greenup County,38.5108112,-82.9180186
KENTUCKY,Hardin County,37.6645815,-85.9634901
KENTUCKY,Henry County,38.447983,-85.1191168
KENTUCKY,Jefferson County,38.1787175,-85.664528
KENTUCKY,Jessamine County,37.8652866,-84.576902
KENTUCKY,Kenton County,38.9252546,-84.5331967
KENTUCKY,Kenton County Police Department County,38.9103925,-84.545471
KENTUCKY,Larue County,37.5257936,-85.7027413
KENTUCKY,Lawrence County,38.0601807,-82.7316588
KENTUCKY,Livingston County,37.1898627,-88.3343825
KENTUCKY,McCracken County,37.0335839,-88.7107201
KENTUCKY,McLean County,37.5216272,-87.2594272
KENTUCKY,Meade County,37.9313371,-86.1902231
KENTUCKY,Nelson County,37.8078463,-85.4741595
KENTUCKY,Oldham County,38.4047685,-85.4768315
KENTUCKY,Oldham County Police Department County,38.3956987,-85.4417773
KENTUCKY,Pendleton County,38.6914606,-84.3689142
KENTUCKY,Scott County,38.2776401,-84.5816131
KENTUCKY,Shelby County,38.2215625,-85.2111267
KENTUCKY,Spencer County,38.0535355,-85.3168523
KENTUCKY,Trigg County,36.7949221,-87.8782433
KENTUCKY,Warren County,36.9812407,-86.4233533
KENTUCKY,Woodford County,38.0686424,-84.7404532
KENTUCKY,Adair County,37.0954558,-85.289922
KENTUCKY,Anderson County,38.0096811,-84.9880147
KENTUCKY,Barren County,36.9584649,-85.925817
KENTUCKY,Bath County,38.1245248,-83.7249243
KENTUCKY,Bell County,36.7370344,-83.6491695
KENTUCKY,Boyle County,37.6240938,-84.8540572
KENTUCKY,Breathitt County,37.5248869,-83.2943551
KENTUCKY,Breckinridge County,37.7406389,-86.4109353
KENTUCKY,Caldwell County,37.1169666,-87.8391211
KENTUCKY,Calloway County,36.6257937,-88.271076
KENTUCKY,Carroll County,38.65718,-85.1000246
KENTUCKY,Casey County,37.2911032,-84.9146294
KENTUCKY,Clay County,37.1540436,-83.723144
KENTUCKY,Clinton County,36.7190018,-85.1426047
KENTUCKY,Crittenden County,37.3600974,-88.0885106
KENTUCKY,Cumberland County,36.7934611,-85.3795095
KENTUCKY,Elliott County,38.1178636,-83.0656398
KENTUCKY,Estill County,37.6896864,-83.9407279
KENTUCKY,Fleming County,38.3663888,-83.6790737
KENTUCKY,Floyd County,37.5473459,-82.7645621
KENTUCKY,Franklin County,38.2520423,-84.8633812
KENTUCKY,Fulton County,36.5577082,-89.102082
KENTUCKY,Garrard County,37.6360342,-84.5408428
KENTUCKY,Graves County,36.7244966,-88.6569094
KENTUCKY,Grayson County,37.4537437,-86.3389464
KENTUCKY,Green County,37.2433976,-85.5346302
KENTUCKY,Hancock County,37.8189002,-86.7532261
KENTUCKY,Harlan County,36.8411336,-83.22678
KENTUCKY,Harrison County,38.4355948,-84.3216412
KENTUCKY,Hart County,37.2921203,-85.8845579
KENTUCKY,Henderson County,37.76721,-87.5573742
KENTUCKY,Hickman County,36.6903525,-88.9587214
KENTUCKY,Hopkins County,37.3006817,-87.5612458
KENTUCKY,Jackson County,37.4200233,-83.9913882
KENTUCKY,Johnson County,37.8397984,-82.8159642
KENTUCKY,Knott County,37.3521946,-82.9314574
KENTUCKY,Knox County,36.8934427,-83.8545725
KENTUCKY,Laurel County,37.1000973,-84.1148273
KENTUCKY,Lee County,37.6001442,-83.7073043
KENTUCKY,Leslie County,37.082981,-83.3750732
KENTUCKY,Letcher County,37.1208843,-82.8451698
KENTUCKY,Lewis County,38.5192128,-83.3400338
KENTUCKY,Lincoln County,37.4657952,-84.6573677
KENTUCKY,Logan County,36.823707,-86.8833607
KENTUCKY,Lyon County,36.9981232,-88.0658149
KENTUCKY,Madison County,37.7298081,-84.2974735
KENTUCKY,Magoffin County,37.6859873,-83.039044
KENTUCKY,Marion County,37.5413747,-85.2650391
KENTUCKY,Marshall County,36.8624306,-88.3264641
KENTUCKY,Martin County,37.8022242,-82.5077178
KENTUCKY,Mason County,38.5755445,-83.8118236
KENTUCKY,McCreary County,36.735774,-84.4960095
KENTUCKY,Menifee County,37.9357602,-83.6014187
KENTUCKY,Mercer County,37.8087581,-84.8760836
KENTUCKY,Metcalfe County,36.9767017,-85.6254484
KENTUCKY,Monroe County,36.699465,-85.7284653
KENTUCKY,Montgomery County,38.0372304,-83.9152368
KENTUCKY,Morgan County,37.9198759,-83.2097119
KENTUCKY,Muhlenberg County,37.1984359,-87.1417319
KENTUCKY,Nicholas County,38.3287954,-84.0153581
KENTUCKY,Ohio County,37.4757698,-86.8560639
KENTUCKY,Owen County,38.5303187,-84.819254
KENTUCKY,Owsley County,37.4082295,-83.681994
KENTUCKY,Perry County,37.2203608,-83.1640699
KENTUCKY,Pike County,37.4512431,-82.3855722
KENTUCKY,Powell County,37.8192526,-83.8239902
KENTUCKY,Pulaski County,37.1124781,-84.593893
KENTUCKY,Robertson County,38.513372,-84.0465647
KENTUCKY,Rockcastle County,37.3885959,-84.3254309
KENTUCKY,Rowan County,38.1822638,-83.4039128
KENTUCKY,Russell County,37.0040903,-85.0257601
KENTUCKY,Simpson County,36.73518,-86.5780102
KENTUCKY,Taylor County,37.3396409,-85.3096607
KENTUCKY,Todd County,36.8098474,-87.1728185
KENTUCKY,Trimble County,38.5984202,-85.3221506
KENTUCKY,Union County,37.637247,-87.958036
KENTUCKY,Washington County,37.7310874,-85.1750475
KENTUCKY,Wayne County,36.7822106,-84.8250848
KENTUCKY,Webster County,37.5139929,-87.6650997
KENTUCKY,Whitley County,36.7324324,-84.1512134
KENTUCKY,Wolfe County,37.7430509,-83.4868591
LOUISIANA,Acadia County,30.2740735,-92.3957036
LOUISIANA,Ascension County,30.2116442,-90.9186104
LOUISIANA,Bossier County,32.515887,-93.7336536
LOUISIANA,Caddo County,32.7406763,-94.0304871
LOUISIANA,Calcasieu County,30.2232015,-93.3434067
LOUISIANA,Cameron County,32.98979,-91.9074515
LOUISIANA,De Soto County,32.0195388,-93.7488946
LOUISIANA,East Baton Rouge County,30.4513002,-91.1032718
LOUISIANA,Grant County,39.69294,-104.983333
LOUISIANA,Iberville County,30.2120844,-91.3133623
LOUISIANA,Jefferson County,30.9898849,-89.8386108
LOUISIANA,Jefferson Davis County,30.2575503,-92.7886576
LOUISIANA,Lafayette County,30.2262187,-92.0178202
LOUISIANA,Lafourche County,29.5820155,-90.3964889
LOUISIANA,Livingston County,30.4158699,-90.7189344
LOUISIANA,Morehouse County,32.8326959,-91.8374127
LOUISIANA,Ouachita County,32.4790511,-92.1615004
LOUISIANA,Plaquemines County,29.4291161,-89.5123524
LOUISIANA,Rapides County,31.1719886,-92.5526386
LOUISIANA,St. Bernard County,29.8217562,-89.6008692
LOUISIANA,St. Charles County,29.8883177,-90.3794968
LOUISIANA,St. Helena County,30.8080103,-90.6932182
LOUISIANA,St. James County,30.0096684,-90.7989525
LOUISIANA,St. John the Baptist County,30.1141748,-90.5276838
LOUISIANA,St. Martin County,30.1811426,-91.6081116
LOUISIANA,St. Tammany County,30.4243909,-89.9730381
LOUISIANA,Tangipahoa County,31.0007346,-90.3742606
LOUISIANA,Terrebonne County,29.4616211,-90.8705871
LOUISIANA,Vermilion County,29.8411106,-92.3501175
LOUISIANA,West Baton Rouge County,30.4514623,-91.3261882
LOUISIANA,West Feliciana County,30.9981851,-90.8382233
LOUISIANA,Beauregard County,30.6144496,-93.3416829
LOUISIANA,Bienville County,32.3231432,-93.0761115
LOUISIANA,Caldwell County,32.0820785,-92.1130105
LOUISIANA,Catahoula County,31.7294681,-91.8487107
LOUISIANA,Claiborne County,32.8218607,-93.0097229
LOUISIANA,Concordia County,31.3941887,-91.6714379
LOUISIANA,East Carroll County,32.6949938,-91.2605142
LOUISIANA,Evangeline County,30.6976776,-92.4217813
LOUISIANA,Franklin County,44.963887,-93.371138
LOUISIANA,Iberia County,29.9812242,-91.7451362
LOUISIANA,Jackson County,39.4524459,-91.0523814
LOUISIANA,La Salle County,31.6556926,-92.1601645
LOUISIANA,Lincoln County,39.451246,-91.0577944
LOUISIANA,Madison County,32.3614697,-91.255051
LOUISIANA,Natchitoches County,31.7606732,-93.0860209
LOUISIANA,St. Mary County,29.692329,-91.442465
LOUISIANA,Tensas County,31.9834216,-91.3708695
LOUISIANA,Washington County,39.4518794,-91.0515086
LOUISIANA,Webster County,32.6358137,-93.3285187
LOUISIANA,West Carroll County,32.7864174,-91.4586366
LOUISIANA,Winn County,31.947293,-92.6401816
MAINE,Androscoggin County,44.1402839,-70.196395
MAINE,Cumberland County,43.8506432,-70.4001498
MAINE,Penobscot County,45.2930166,-68.5957766
MAINE,Sagadahoc County,43.9900158,-69.8654643
MAINE,York County,43.4229305,-70.6546639
MAINE,Aroostook County,46.6847962,-68.4701132
MAINE,Franklin County,44.916814,-70.4395797
MAINE,Hancock County,44.7135397,-68.2994753
MAINE,Kennebec County,44.4184616,-69.8250659
MAINE,Knox County,44.1773049,-69.2127109
MAINE,Lincoln County,44.1137571,-69.5351337
MAINE,Oxford County,44.4694529,-70.7782375
MAINE,Piscataquis County,45.8358193,-69.2923096
MAINE,Somerset County,45.4538403,-70.0997288
MAINE,Waldo County,44.4870161,-69.1365185
MAINE,Washington County,44.9744397,-67.6287553
MARYLAND,Baltimore County County,39.4445243,-76.6483482
MARYLAND,Baltimore County Police Department County,39.675,-77.0191667
MARYLAND,Calvert County,38.5288529,-76.537764
MARYLAND,Carroll County,39.5685399,-77.026707
MARYLAND,Cecil County,39.5729428,-75.9381806
MARYLAND,Charles County,38.4991611,-77.027847
MARYLAND,Frederick County,39.4608481,-77.4118135
MARYLAND,Harford County,39.548545,-76.3048991
MARYLAND,Howard County,39.2305289,-76.9166241
MARYLAND,Howard County Police Department County,39.2757089,-76.8074834
MARYLAND,Montgomery County,39.1406267,-77.2075612
MARYLAND,Montgomery County Police Department County,39.0584081,-77.0484664
MARYLAND,Queen Anne's County,39.0273331,-76.0616856
MARYLAND,St. Mary's County,38.206621,-76.5389973
MARYLAND,Washington County,39.5893502,-77.710254
MARYLAND,Wicomico County,38.3888688,-75.635738
MARYLAND,Allegany County,39.6572451,-78.6550628
MARYLAND,Caroline County,38.8550631,-75.8247398
MARYLAND,Dorchester County,38.3930694,-76.0995677
MARYLAND,Garrett County,39.544087,-79.2496976
MARYLAND,Kent County,39.2587546,-76.1038454
MARYLAND,Talbot County,38.7542065,-76.1919824
MARYLAND,Worcester County,38.2231182,-75.3319465
MICHIGAN,Barry County,42.5910739,-85.3242417
MICHIGAN,Bay County,43.6957567,-83.9402747
MICHIGAN,Benzie County,44.6408868,-85.9928452
MICHIGAN,Berrien County,41.9838614,-86.3985714
MICHIGAN,Calhoun County,42.2461339,-85.0229223
MICHIGAN,Cass County,41.9090169,-85.9970051
MICHIGAN,Clinton County,42.9435238,-84.6125345
MICHIGAN,Eaton County,42.5935964,-84.8443666
MICHIGAN,Genesee County,43.0220032,-83.7274305
MICHIGAN,Ingham County,42.5860505,-84.3800841
MICHIGAN,Ionia County,42.9469688,-85.0713945
MICHIGAN,Jackson County,42.2416466,-84.425589
MICHIGAN,Kalamazoo County,42.2494968,-85.5372797
MICHIGAN,Kalkaska County,44.6780512,-85.1002509
MICHIGAN,Kent County,43.0024013,-85.5502718
MICHIGAN,Lapeer County,43.0904764,-83.2333705
MICHIGAN,Leelanau County,44.8878795,-85.8119919
MICHIGAN,Livingston County,42.5924563,-83.9147925
MICHIGAN,Macomb County,42.6741189,-82.902901
MICHIGAN,Midland County,43.634525,-84.3840821
MICHIGAN,Monroe County,41.9153358,-83.5135665
MICHIGAN,Montcalm County,43.3055418,-85.112198
MICHIGAN,Muskegon County,43.2484584,-86.129351
MICHIGAN,Oakland County,42.6618842,-83.3804439
MICHIGAN,Ottawa County,42.9547143,-85.9827867
MICHIGAN,St. Clair County,42.9426715,-82.6283554
MICHIGAN,Washtenaw County,42.2582044,-83.8440853
MICHIGAN,Wayne County,42.2682408,-83.2844172
MICHIGAN,Alcona County,44.6765986,-83.5908023
MICHIGAN,Alger County,46.4047895,-86.5280993
MICHIGAN,Allegan County,42.5867203,-85.8861492
MICHIGAN,Alpena County,45.0176181,-83.6670019
MICHIGAN,Arenac County,44.0608193,-83.8718694
MICHIGAN,Charlevoix County,45.202075,-84.9676387
MICHIGAN,Cheboygan County,45.4417481,-84.4768486
MICHIGAN,Chippewa County,46.3111149,-84.6428564
MICHIGAN,Crawford County,44.6769346,-84.6237147
MICHIGAN,Delta County,46.0236602,-86.8950252
MICHIGAN,Emmet County,45.5064041,-84.8567966
MICHIGAN,Gladwin County,43.9747774,-84.3873235
MICHIGAN,Gogebic County,46.403433,-89.6626791
MICHIGAN,Gratiot County,43.2903117,-84.6098023
MICHIGAN,Hillsdale County,41.8779105,-84.5984396
MICHIGAN,Houghton County,46.8591287,-88.7774734
MICHIGAN,Huron County,43.8385749,-83.0221987
MICHIGAN,Iosco County,44.3501989,-83.6582168
MICHIGAN,Isabella County,43.6306545,-84.8468516
MICHIGAN,Lenawee County,41.8735258,-84.0624323
MICHIGAN,Luce County,46.4824144,-85.5556156
MICHIGAN,Mackinac County,46.085237,-85.0336698
MICHIGAN,Manistee County,44.3308044,-86.0262043
MICHIGAN,Marquette County,46.4481521,-87.6305899
MICHIGAN,Mason County,43.9778831,-86.246291
MICHIGAN,Mecosta County,43.6375503,-85.3168199
MICHIGAN,Missaukee County,44.336979,-85.1070535
MICHIGAN,Montmorency County,45.0192008,-84.1322903
MICHIGAN,Oceana County,43.6200297,-86.277073
MICHIGAN,Ogemaw County,44.3364914,-84.125549
MICHIGAN,Ontonagon County,46.6471877,-89.3293792
MICHIGAN,Osceola County,43.9654579,-85.3310847
MICHIGAN,Oscoda County,44.6789109,-84.1467693
MICHIGAN,Otsego County,45.0244123,-84.6136788
MICHIGAN,Presque Isle County,45.3375258,-83.9567881
MICHIGAN,Roscommon County,44.3326932,-84.6165164
MICHIGAN,Sanilac County,43.4150687,-82.8234745
MICHIGAN,Shiawassee County,42.9429488,-84.1458259
MICHIGAN,St. Joseph County,41.9031963,-85.5356726
MICHIGAN,Tuscola County,43.4776781,-83.3951071
MICHIGAN,Wexford County,44.3353211,-85.5741088
MINNESOTA,Anoka County,45.2710195,-93.2827625
MINNESOTA,Benton County,45.7162129,-94.0481042
MINNESOTA,Blue Earth County,44.0109722,-94.0560643
MINNESOTA,Carlton County,46.5799933,-92.7206334
MINNESOTA,Carver County,44.807118,-93.7871792
MINNESOTA,Chisago County,45.4758877,-92.8849411
MINNESOTA,Clay County,46.8994904,-96.5088202
MINNESOTA,Dakota County,44.666655,-93.044911
MINNESOTA,Dodge County,44.0175404,-92.8678406
MINNESOTA,Fillmore County,43.6466588,-92.0636359
MINNESOTA,Hennepin County,45.0257232,-93.4865052
MINNESOTA,Houston County,43.6624222,-91.4685617
MINNESOTA,Isanti County,45.5693224,-93.326521
MINNESOTA,Le Sueur County,44.3771652,-93.711443
MINNESOTA,Mille Lacs County,45.9311972,-93.640356
MINNESOTA,Nicollet County,44.3380412,-94.2362169
MINNESOTA,Olmsted County,43.9997437,-92.3767816
MINNESOTA,Polk County,47.6554613,-96.4193484
MINNESOTA,Ramsey County,45.0165728,-93.0949501
MINNESOTA,Scott County,44.6506998,-93.5025726
MINNESOTA,Sherburne County,45.4427088,-93.7459202
MINNESOTA,Stearns County,45.535326,-94.6139422
MINNESOTA,St. Louis County,47.6201005,-92.4363343
MINNESOTA,Wabasha County,44.2767596,-92.2018164
MINNESOTA,Washington County,45.0078657,-92.874565
MINNESOTA,Wright County,45.1489061,-93.9639196
MINNESOTA,Aitkin County,46.5714822,-93.3847595
MINNESOTA,Becker County,46.9298236,-95.6761851
MINNESOTA,Beltrami County,47.9978537,-94.8799011
MINNESOTA,Big Stone County,45.385266,-96.3557364
MINNESOTA,Brown County,44.2350232,-94.6955051
MINNESOTA,Cass County,47.0234117,-94.3454604
MINNESOTA,Chippewa County,45.027661,-95.5314914
MINNESOTA,Clearwater County,47.5643825,-95.3747844
MINNESOTA,Cook County,47.9149076,-90.47301
MINNESOTA,Cottonwood County,44.019068,-95.1658845
MINNESOTA,Crow Wing County,46.4665237,-94.1017044
MINNESOTA,Douglas County,45.9340479,-95.4627651
MINNESOTA,Faribault County,43.6647961,-93.9510501
MINNESOTA,Freeborn County,43.6763617,-93.3501681
MINNESOTA,Goodhue County,44.396973,-92.7175627
MINNESOTA,Grant County,45.9358795,-96.0272071
MINNESOTA,Hubbard County,47.1138266,-94.9427679
MINNESOTA,Itasca County,47.4968343,-93.6225663
MINNESOTA,Jackson County,43.670011,-95.1500626
MINNESOTA,Kanabec County,45.8986948,-93.2850016
MINNESOTA,Kandiyohi County,45.142373,-95.0025846
MINNESOTA,Kittson County,48.7709208,-96.8074141
MINNESOTA,Koochiching County,48.221596,-93.7684251
MINNESOTA,Lac qui Parle County,44.986426,-96.2024907
MINNESOTA,Lake County,47.6348022,-91.4394994
MINNESOTA,Lincoln County,44.4020631,-96.2627763
MINNESOTA,Lyon County,44.3880733,-95.8287296
MINNESOTA,Mahnomen County,47.3313602,-95.8142911
MINNESOTA,Marshall County,48.3605336,-96.381968
MINNESOTA,Martin County,43.6564337,-94.5498419
MINNESOTA,McLeod County,44.8169135,-94.2495251
MINNESOTA,Meeker County,45.1183643,-94.5175345
MINNESOTA,Morrison County,45.9926837,-94.2554658
MINNESOTA,Mower County,43.6832277,-92.753704
MINNESOTA,Murray County,44.017855,-95.7615205
MINNESOTA,Nobles County,43.6634212,-95.7527672
MINNESOTA,Norman County,47.3194344,-96.4625779
MINNESOTA,Otter Tail County,46.4184196,-95.713142
MINNESOTA,Pennington County,48.0513335,-96.0829271
MINNESOTA,Pine County,46.0820957,-92.7542126
MINNESOTA,Pipestone County,44.0270012,-96.2566582
MINNESOTA,Pope County,45.5850258,-95.4469471
MINNESOTA,Red Lake County,47.8605178,-96.0988343
MINNESOTA,Redwood County,44.3788613,-95.2532373
MINNESOTA,Renville County,44.7242874,-94.9084771
MINNESOTA,Rice County,44.3413376,-93.2865484
MINNESOTA,Sibley County,44.5603522,-94.2085682
MINNESOTA,Steele County,44.0137336,-93.2203671
MINNESOTA,Stevens County,45.5837016,-95.9946194
MINNESOTA,Swift County,45.2797223,-95.6898654
MINNESOTA,Todd County,46.0588428,-94.887283
MINNESOTA,Traverse County,45.7836323,-96.4215265
MINNESOTA,Wadena County,46.5850936,-94.9606684
MINNESOTA,Waseca County,44.0172242,-93.5885717
MINNESOTA,Watonwan County,43.9736055,-94.6370354
MINNESOTA,Wilkin County,46.3258354,-96.4586194
MINNESOTA,Winona County,43.9582272,-91.7807784
MINNESOTA,Yellow Medicine County,44.7198536,-95.8533555
MISSISSIPPI,Copiah County,31.8563532,-90.4798717
MISSISSIPPI,DeSoto County,34.8702932,-89.9778704
MISSISSIPPI,Forrest County,31.1540772,-89.2398601
MISSISSIPPI,Hancock County,30.3892456,-89.4782116
MISSISSIPPI,Harrison County,30.4553392,-89.1313136
MISSISSIPPI,Madison County,32.6308318,-90.0040817
MISSISSIPPI,Simpson County,31.8919593,-89.9323619
MISSISSIPPI,Stone County,30.7843863,-89.1342764
MISSISSIPPI,Tate County,34.6391136,-89.9335244
MISSISSIPPI,Tunica County,34.6398783,-90.3623833
MISSISSIPPI,Alcorn County,34.8734817,-88.5667345
MISSISSIPPI,Attala County,33.0777868,-89.5680661
MISSISSIPPI,Calhoun County,33.9253624,-89.3231269
MISSISSIPPI,Claiborne County,31.9640367,-90.9141968
MISSISSIPPI,Coahoma County,34.1931314,-90.5653906
MISSISSIPPI,George County,30.857421,-88.6537118
MISSISSIPPI,Grenada County,33.772401,-89.7674875
MISSISSIPPI,Jasper County,32.0216075,-89.1132111
MISSISSIPPI,Jefferson County,31.7256789,-91.0335766
MISSISSIPPI,Kemper County,32.7307497,-88.6604179
MISSISSIPPI,Lafayette County,34.3519035,-89.4664677
MISSISSIPPI,Leake County,32.7401114,-89.5241292
MISSISSIPPI,Lee County,34.265749,-88.6913264
MISSISSIPPI,Lincoln County,31.4885409,-90.4480916
MISSISSIPPI,Lowndes County,33.4466925,-88.4108384
MISSISSIPPI,Marion County,31.2247688,-89.8217717
MISSISSIPPI,Monroe County,33.8884929,-88.4747009
MISSISSIPPI,Neshoba County,32.7237573,-89.103199
MISSISSIPPI,Noxubee County,33.1190254,-88.5916703
MISSISSIPPI,Oktibbeha County,33.4131096,-88.8937318
MISSISSIPPI,Panola County,34.3793392,-89.9601925
MISSISSIPPI,Pike County,31.1712493,-90.4093394
MISSISSIPPI,Pontotoc County,34.2114655,-89.0382651
MISSISSIPPI,Prentiss County,34.6222512,-88.5153286
